,tweet,sentiment,tweet,location
653,#BillionShields Challenge is here! I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! #Masks4All % https://t.co/fjnft1gOKN,0.175,#BillionShields Challenge is here! I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! #Masks4All % https://t.co/fjnft1gOKN,New York
654,I challenge you to #SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #Masks4All % https://t.co/WdOqOvS4p9,-0.0625,I challenge you to #SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #Masks4All % https://t.co/WdOqOvS4p9,New York
655,#BillionShields Challenge is here! I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! https://t.co/8Cy7dVVG0g  #Masks4All % https://t.co/jgsgOKoWJN,0.18181818181818185,#BillionShields Challenge is here! I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! https://t.co/8Cy7dVVG0g  #Masks4All % https://t.co/jgsgOKoWJN,New York
656,❤❤ I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero!  https://t.co/8Cy7dVVG0g  #BillionShieldsChallenge #faceshield % https://t.co/zc5rpzfJ7X,-0.125,❤❤ I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero!  https://t.co/8Cy7dVVG0g  #BillionShieldsChallenge #faceshield % https://t.co/zc5rpzfJ7X,New York
657,Would you like to help a billion people? I challenge you to #SaveTheWorld from #Coronavirus! Help your friends and neighbors recycle empty soda bottles into face shields and become a hero!  https://t.co/b5luv683Ov  #BillionShieldsChallenge #faceshield % https://t.co/eAdqJ4BrI9,0.5,Would you like to help a billion people? I challenge you to #SaveTheWorld from #Coronavirus! Help your friends and neighbors recycle empty soda bottles into face shields and become a hero!  https://t.co/b5luv683Ov  #BillionShieldsChallenge #faceshield % https://t.co/eAdqJ4BrI9,New York
658,"😏 COVID-fluff, more like COVID-BUFF. 💪🏼🤣
.
.
I've lost track of days but all I know is the @nicolemwilkins #summershredz challenge ends this coming Wednesday after what was actually a very quick 45 days and I'm… https://t.co/t7kA9vecUj",-0.125,"😏 COVID-fluff, more like COVID-BUFF. 💪🏼🤣
.
.
I've lost track of days but all I know is the @nicolemwilkins #summershredz challenge ends this coming Wednesday after what was actually a very quick 45 days and I'm… https://t.co/t7kA9vecUj",Washington
659,Hey!  Need to get Covid Tested?   Afraid to be in line with others who possibly have it?  I don’t blame you.  KMM provides On-Site Company Covid Testing Clinics AND On-Site Individual visits.  Tell your company… https://t.co/aHFVguNs2K,0.0,Hey!  Need to get Covid Tested?   Afraid to be in line with others who possibly have it?  I don’t blame you.  KMM provides On-Site Company Covid Testing Clinics AND On-Site Individual visits.  Tell your company… https://t.co/aHFVguNs2K,Texas
660,PSA Houston No worries God is in control #covid19 #covid #houston #texas #houstontx #hiphop #rap #rappers #lockdown #southeast #htown #houstontexas #se #houstontexans #houstonrockets #masks #ojoslocos #southside @… https://t.co/3NoV59Di9a,0.20272108843537406,PSA Houston No worries God is in control #covid19 #covid #houston #texas #houstontx #hiphop #rap #rappers #lockdown #southeast #htown #houstontexas #se #houstontexans #houstonrockets #masks #ojoslocos #southside @… https://t.co/3NoV59Di9a,Texas
661,"corona and rolled anchovies time! #corona #beer #fish #anchovies @ Manhattan, New York https://t.co/1JKmwahEnv",0.13636363636363635,"corona and rolled anchovies time! #corona #beer #fish #anchovies @ Manhattan, New York https://t.co/1JKmwahEnv",New York
662,I challenge you to #SaveTheWorld❤ from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  Spanish https://t.co/Dzh14jOsuB  #BillionShieldsChallenge #faceshield % https://t.co/nWjQ1WP3b6,0.13636363636363635,I challenge you to #SaveTheWorld❤ from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  Spanish https://t.co/Dzh14jOsuB  #BillionShieldsChallenge #faceshield % https://t.co/nWjQ1WP3b6,New York
663,I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge #faceshield % https://t.co/sVmCSpUViP,0.25,I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge #faceshield % https://t.co/sVmCSpUViP,New York
664,❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Arabic https://t.co/YrxltDqaph #Masks4All % https://t.co/rB5ZuzqJbb,-0.125,❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Arabic https://t.co/YrxltDqaph #Masks4All % https://t.co/rB5ZuzqJbb,New York
665,#BillionShields Challenge is here! I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! #Masks4All % https://t.co/krEcbeUm0i,0.0,#BillionShields Challenge is here! I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! #Masks4All % https://t.co/krEcbeUm0i,New York
666,I challenge you to #SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #Masks4All % https://t.co/q5vnATW4ul,0.0,I challenge you to #SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #Masks4All % https://t.co/q5vnATW4ul,New York
667,"Date Night.. which one you picking?? Short Rib OR Surf n’ Turf🤤 #ChefEA #SmootsKitchen
.
.
.
.
#datenight #hungry #seafood #beef #anniversary #quarantine #airbnb #covid19 #chef #blackbusiness #tasty #texas #dallas… https://t.co/8mebZ7pD7B",0.75,"Date Night.. which one you picking?? Short Rib OR Surf n’ Turf🤤 #ChefEA #SmootsKitchen
.
.
.
.
#datenight #hungry #seafood #beef #anniversary #quarantine #airbnb #covid19 #chef #blackbusiness #tasty #texas #dallas… https://t.co/8mebZ7pD7B",Pennsylvania
668,#BillionShields Challenge is here! I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! https://t.co/8Cy7dVVG0g  #Masks4All % https://t.co/V94Is3BUfI,-0.0625,#BillionShields Challenge is here! I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! https://t.co/8Cy7dVVG0g  #Masks4All % https://t.co/V94Is3BUfI,New York
669,❤❤ I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero!  https://t.co/8Cy7dVVG0g  #BillionShieldsChallenge #faceshield % https://t.co/quD3YWigsw,1.0,❤❤ I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero!  https://t.co/8Cy7dVVG0g  #BillionShieldsChallenge #faceshield % https://t.co/quD3YWigsw,New York
670,Would you like to help a billion people? I challenge you to #SaveTheWorld from #Coronavirus! Help your friends and neighbors recycle empty soda bottles into face shields and become a hero!  https://t.co/b5luv683Ov  #BillionShieldsChallenge #faceshield % https://t.co/5rmULYxc6m,0.0,Would you like to help a billion people? I challenge you to #SaveTheWorld from #Coronavirus! Help your friends and neighbors recycle empty soda bottles into face shields and become a hero!  https://t.co/b5luv683Ov  #BillionShieldsChallenge #faceshield % https://t.co/5rmULYxc6m,New York
671,I had too... 🤣🤣 #covid19 #catchmeoutsidehowboutdat — but seriously wear a mask... @ Channel District https://t.co/eaDen8OdzC,0.5,I had too... 🤣🤣 #covid19 #catchmeoutsidehowboutdat — but seriously wear a mask... @ Channel District https://t.co/eaDen8OdzC,Florida
672,"Trump goes Golfing while Americans flip the bill, and over 123,000 AMERICANS DIE of the Coronavirus. He's not worthy to be called our President. I pray when he's voted out we go after all his money. Sue him for… https://t.co/Pa7gD4PPob",-0.125,"Trump goes Golfing while Americans flip the bill, and over 123,000 AMERICANS DIE of the Coronavirus. He's not worthy to be called our President. I pray when he's voted out we go after all his money. Sue him for… https://t.co/Pa7gD4PPob",California
673,"SF is garbage these days between covid, pathetic “leadership” and the weather. 🖕SF and bail for where summer still exists and life isn’t a depressing mess. #summer #pool #pooltime #sun #tan #ginger #california… https://t.co/jO8b29LGwB",-0.125,"SF is garbage these days between covid, pathetic “leadership” and the weather. 🖕SF and bail for where summer still exists and life isn’t a depressing mess. #summer #pool #pooltime #sun #tan #ginger #california… https://t.co/jO8b29LGwB",California
674,"Bye Osseo. Going 100% work from home for @pentzhomes @ Osseo, Minnesota https://t.co/N6QxUM9obe",0.03333333333333333,"Bye Osseo. Going 100% work from home for @pentzhomes @ Osseo, Minnesota https://t.co/N6QxUM9obe",Minnesota
675,"Covid19 cases are on the rise in States across the country. Be wise. Wear a mask.
https://t.co/PkmLMxsBWW @anoellejay
society6 society6community @ New York, New York https://t.co/QcwHaqtBMc",0.0,"Covid19 cases are on the rise in States across the country. Be wise. Wear a mask.
https://t.co/PkmLMxsBWW @anoellejay
society6 society6community @ New York, New York https://t.co/QcwHaqtBMc",New York
676,I challenge you to #SaveTheWorld❤ from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  Spanish https://t.co/Dzh14jOsuB  #BillionShieldsChallenge #faceshield % https://t.co/SnwosFoKUK,0.05656565656565656,I challenge you to #SaveTheWorld❤ from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  Spanish https://t.co/Dzh14jOsuB  #BillionShieldsChallenge #faceshield % https://t.co/SnwosFoKUK,New York
677,I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge #faceshield % https://t.co/bKne2Q5uI5,-0.0625,I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge #faceshield % https://t.co/bKne2Q5uI5,New York
678,❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Arabic https://t.co/YrxltDqaph #Masks4All % https://t.co/nfn1vuakgD,0.0,❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Arabic https://t.co/YrxltDqaph #Masks4All % https://t.co/nfn1vuakgD,New York
679,Drive in social distancing concert! @lizzychadwell #marcrebillet @ Coyote Drive-In https://t.co/9KqittPTl8,0.0,Drive in social distancing concert! @lizzychadwell #marcrebillet @ Coyote Drive-In https://t.co/9KqittPTl8,Texas
680,"When I bash it on the courter to pop out the straw, usually I pull it out with my teeth, but can't because of the mask. With this Covid, this is starting mentally hit me hard. #oralydenied #mouthpleasure @ Wendy's https://t.co/Er4lbay3GC",0.0,"When I bash it on the courter to pop out the straw, usually I pull it out with my teeth, but can't because of the mask. With this Covid, this is starting mentally hit me hard. #oralydenied #mouthpleasure @ Wendy's https://t.co/Er4lbay3GC",California
681,"SOCIAL DISTANCING DAY 102. We never saw ourselves as Little Dog People. But now we are. Now we are. #havanese #havaneseofinstagram #phoebe! #socialdistancing #frontyardnoleash! @ Noblesville, Indiana https://t.co/HUemNFDOHf",-0.0625,"SOCIAL DISTANCING DAY 102. We never saw ourselves as Little Dog People. But now we are. Now we are. #havanese #havaneseofinstagram #phoebe! #socialdistancing #frontyardnoleash! @ Noblesville, Indiana https://t.co/HUemNFDOHf",Indiana
682,Alea in Hingetown....They’ve only been open since January and forced to close due to the pandemic...They are serving carry-out for now and are assessing the situation like so many others. My heart breaks for these… https://t.co/6KNWyh6NtY,0.0,Alea in Hingetown....They’ve only been open since January and forced to close due to the pandemic...They are serving carry-out for now and are assessing the situation like so many others. My heart breaks for these… https://t.co/6KNWyh6NtY,Ohio
683,#BillionShields Challenge is here! I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! https://t.co/8Cy7dVVG0g  #Masks4All % https://t.co/iF0fDtU5Nz,0.0,#BillionShields Challenge is here! I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! https://t.co/8Cy7dVVG0g  #Masks4All % https://t.co/iF0fDtU5Nz,New York
684,❤❤ I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero!  https://t.co/8Cy7dVVG0g  #BillionShieldsChallenge #faceshield % https://t.co/vxKm8aTIpK,-0.125,❤❤ I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero!  https://t.co/8Cy7dVVG0g  #BillionShieldsChallenge #faceshield % https://t.co/vxKm8aTIpK,New York
685,Would you like to help a billion people? I challenge you to #SaveTheWorld from #Coronavirus! Help your friends and neighbors recycle empty soda bottles into face shields and become a hero!  https://t.co/b5luv683Ov  #BillionShieldsChallenge #faceshield % https://t.co/tuaZMPFz7Q,-0.125,Would you like to help a billion people? I challenge you to #SaveTheWorld from #Coronavirus! Help your friends and neighbors recycle empty soda bottles into face shields and become a hero!  https://t.co/b5luv683Ov  #BillionShieldsChallenge #faceshield % https://t.co/tuaZMPFz7Q,New York
686,"Enjoying the outdoors with her friend G and playing doctor.. I ❤️ her.. #kacee #gianni #playtime #memories #saturdays #outside #covid19 @ Hayward, California https://t.co/nnpxhoHz2J",0.4666666666666667,"Enjoying the outdoors with her friend G and playing doctor.. I ❤️ her.. #kacee #gianni #playtime #memories #saturdays #outside #covid19 @ Hayward, California https://t.co/nnpxhoHz2J",California
687,QUEENS - Woman delivering corona virus supplies struck by drunk driver. The driver was found with an opened beer can and no license. He was arrested by police.  #pedstruck #queens #dui Thanks to one of our followers… https://t.co/e5pB6ZTkY0,-0.0625,QUEENS - Woman delivering corona virus supplies struck by drunk driver. The driver was found with an opened beer can and no license. He was arrested by police.  #pedstruck #queens #dui Thanks to one of our followers… https://t.co/e5pB6ZTkY0,New York
688,I challenge you to #SaveTheWorld❤ from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  Spanish https://t.co/Dzh14jOsuB  #BillionShieldsChallenge #faceshield % https://t.co/wzZseVJweU,-0.0625,I challenge you to #SaveTheWorld❤ from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  Spanish https://t.co/Dzh14jOsuB  #BillionShieldsChallenge #faceshield % https://t.co/wzZseVJweU,New York
689,I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge #faceshield % https://t.co/DKJt7mGivL,0.0,I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge #faceshield % https://t.co/DKJt7mGivL,New York
690,❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Arabic https://t.co/YrxltDqaph #Masks4All % https://t.co/pMECh06vUk,0.0,❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Arabic https://t.co/YrxltDqaph #Masks4All % https://t.co/pMECh06vUk,New York
691,#godiegogo marylandstateparks #sandypointbeach #cousins #twins #covid #thenewnormal😷 @ Sandy Point State Park https://t.co/1YgzDvEuz4,-0.125,#godiegogo marylandstateparks #sandypointbeach #cousins #twins #covid #thenewnormal😷 @ Sandy Point State Park https://t.co/1YgzDvEuz4,Maryland
692,#BillionShields Challenge is here! I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! #Masks4All % https://t.co/uFHfksCC2q,-0.125,#BillionShields Challenge is here! I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! #Masks4All % https://t.co/uFHfksCC2q,New York
693,5K Anything for that race feeling again. Ready. Set. Go. 🏃🏻‍♀️💨#socialdistancing  #alwaysbetraining #unicorn #motherrunner #marathoner #runner #runhappy #runforlife #cantstopwontstop #resolvetorun… https://t.co/ObcQamZPKp,-0.3333333333333333,5K Anything for that race feeling again. Ready. Set. Go. 🏃🏻‍♀️💨#socialdistancing  #alwaysbetraining #unicorn #motherrunner #marathoner #runner #runhappy #runforlife #cantstopwontstop #resolvetorun… https://t.co/ObcQamZPKp,New York
694,I challenge you to #SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #Masks4All % https://t.co/rMtiUl12cS,-0.16666666666666666,I challenge you to #SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #Masks4All % https://t.co/rMtiUl12cS,New York
695,#BillionShields Challenge is here! I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! https://t.co/8Cy7dVVG0g  #Masks4All % https://t.co/VmjgUPfjHk,-0.5916666666666667,#BillionShields Challenge is here! I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! https://t.co/8Cy7dVVG0g  #Masks4All % https://t.co/VmjgUPfjHk,New York
696,❤❤ I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero!  https://t.co/8Cy7dVVG0g  #BillionShieldsChallenge #faceshield % https://t.co/rO5lkBp0ZJ,0.0,❤❤ I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero!  https://t.co/8Cy7dVVG0g  #BillionShieldsChallenge #faceshield % https://t.co/rO5lkBp0ZJ,New York
697,"Feels so good to see my girl dance again. #talentonparadenationals Great event to make social distancing enjoyable and safe
Feeling slightly normal @ St. Charles Convention Center https://t.co/3HcCBx3Qjq",0.4199999999999999,"Feels so good to see my girl dance again. #talentonparadenationals Great event to make social distancing enjoyable and safe
Feeling slightly normal @ St. Charles Convention Center https://t.co/3HcCBx3Qjq",Missouri
698,Would you like to help a billion people? I challenge you to #SaveTheWorld from #Coronavirus! Help your friends and neighbors recycle empty soda bottles into face shields and become a hero!  https://t.co/b5luv683Ov  #BillionShieldsChallenge #faceshield % https://t.co/hIvRc2eLR4,0.3242424242424242,Would you like to help a billion people? I challenge you to #SaveTheWorld from #Coronavirus! Help your friends and neighbors recycle empty soda bottles into face shields and become a hero!  https://t.co/b5luv683Ov  #BillionShieldsChallenge #faceshield % https://t.co/hIvRc2eLR4,New York
699,"Driving home from work the other day, I passed a group of young girls with a lemonade stand. I was reminded of all the times as a child I worked to earn money through making food and selling it. I had to pull over… https://t.co/tWhJzoTDga",0.19074675324675325,"Driving home from work the other day, I passed a group of young girls with a lemonade stand. I was reminded of all the times as a child I worked to earn money through making food and selling it. I had to pull over… https://t.co/tWhJzoTDga",Utah
700,"Coronavirus chronicles... ilumina tu parte, no matter where you are, be the light. #ilustracion #ilustration #ilustrationart #ilustrationoftheday #100dayproject #acreativedc #diseño #disenografico #graphicdesign… https://t.co/Sds35fxCKB",-0.0625,"Coronavirus chronicles... ilumina tu parte, no matter where you are, be the light. #ilustracion #ilustration #ilustrationart #ilustrationoftheday #100dayproject #acreativedc #diseño #disenografico #graphicdesign… https://t.co/Sds35fxCKB",District of Columbia
701,"Via @thesource 🚨BURUNDI PRESIDENT DIES FROM ILLNESS, SOME SUSPECT COVID-19 TO BE RESPONSIBLE🚨Article by Jordan Eversley🔥🔥🔥Visit https://t.co/IYFMu6bt1l NOW for your daily culture nourishment. Also, follow @thesource… https://t.co/Mi1Oja7kfp",-0.125,"Via @thesource 🚨BURUNDI PRESIDENT DIES FROM ILLNESS, SOME SUSPECT COVID-19 TO BE RESPONSIBLE🚨Article by Jordan Eversley🔥🔥🔥Visit https://t.co/IYFMu6bt1l NOW for your daily culture nourishment. Also, follow @thesource… https://t.co/Mi1Oja7kfp",California
702,"Covid-19 can’t keep us down!  #garageprom2020 @mariolopezextra @tomholland40 @zacefron and friends made a surprise visit. @ Dickson, Tennessee https://t.co/0Pr3Dsn787",0.0,"Covid-19 can’t keep us down!  #garageprom2020 @mariolopezextra @tomholland40 @zacefron and friends made a surprise visit. @ Dickson, Tennessee https://t.co/0Pr3Dsn787",Tennessee
703,"Traveling during a pandemic? 😷✈️ Never thought I’d be doing that! 🤪 But in all honesty, we have been in quarantine since early March &amp; needed a sunny escape ☀️💕 AND MY BABES @kahlaperry @_RechelleLewis… https://t.co/HALnE3j8jd",0.4375,"Traveling during a pandemic? 😷✈️ Never thought I’d be doing that! 🤪 But in all honesty, we have been in quarantine since early March &amp; needed a sunny escape ☀️💕 AND MY BABES @kahlaperry @_RechelleLewis… https://t.co/HALnE3j8jd",New York
704,Mark me down as “guy who can’t watch baseball but started playing Animal Crossing w/ his family” guy thanks to the pandemic,-0.16041666666666665,Mark me down as “guy who can’t watch baseball but started playing Animal Crossing w/ his family” guy thanks to the pandemic,Minnesota
705,"We couldn’t wait for corona virus. We are on our own schedule. @ Oak Park, Illinois https://t.co/PNMQggZqQJ",-0.12981770833333334,"We couldn’t wait for corona virus. We are on our own schedule. @ Oak Park, Illinois https://t.co/PNMQggZqQJ",Illinois
706,#socialdistancing @garthbrooks with the niece #garthdrivein #garthbrooks #pimacountyfairgrounds #notsolivemusic  #countrymusic @ Pima County Fair https://t.co/GRiBobOPQp,0.01499999999999999,#socialdistancing @garthbrooks with the niece #garthdrivein #garthbrooks #pimacountyfairgrounds #notsolivemusic  #countrymusic @ Pima County Fair https://t.co/GRiBobOPQp,Arizona
707,I challenge you to #SaveTheWorld❤ from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  Spanish https://t.co/Dzh14jOsuB  #BillionShieldsChallenge #faceshield % https://t.co/d59umzlD0m,0.0,I challenge you to #SaveTheWorld❤ from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  Spanish https://t.co/Dzh14jOsuB  #BillionShieldsChallenge #faceshield % https://t.co/d59umzlD0m,New York
708,I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge #faceshield % https://t.co/cLHQfQYeho,-0.125,I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge #faceshield % https://t.co/cLHQfQYeho,New York
709,❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Arabic https://t.co/YrxltDqaph #Masks4All % https://t.co/vlCbmq8qLK,0.25,❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Arabic https://t.co/YrxltDqaph #Masks4All % https://t.co/vlCbmq8qLK,New York
710,#BillionShields Challenge is here! I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! #Masks4All % https://t.co/BTQfoREyGH,0.0,#BillionShields Challenge is here! I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! #Masks4All % https://t.co/BTQfoREyGH,New York
711,I challenge you to #SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #Masks4All % https://t.co/WELvEgh2M3,-0.013333333333333329,I challenge you to #SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #Masks4All % https://t.co/WELvEgh2M3,New York
712,https://t.co/pzrpy6h1YS @ Windcrest United Methodist Church https://t.co/CIC56Cuoih,0.0,https://t.co/pzrpy6h1YS @ Windcrest United Methodist Church https://t.co/CIC56Cuoih,Texas
713,"All of my hard work over these last years 101 quarantine days were worth it.

Feeling phenomenal tonight!
50 and Fabulous 🌸🥳👙 Right now Saturday June 27th with #greeneyes —— he’s gonna be surprised #quarantine #pool… https://t.co/3zbsW7cQvW",-0.15,"All of my hard work over these last years 101 quarantine days were worth it.

Feeling phenomenal tonight!
50 and Fabulous 🌸🥳👙 Right now Saturday June 27th with #greeneyes —— he’s gonna be surprised #quarantine #pool… https://t.co/3zbsW7cQvW",Florida
714,#BillionShields Challenge is here! I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! https://t.co/8Cy7dVVG0g  #Masks4All % https://t.co/ehvAJzhqs7,0.35000000000000003,#BillionShields Challenge is here! I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! https://t.co/8Cy7dVVG0g  #Masks4All % https://t.co/ehvAJzhqs7,New York
715,"My everyday struggle #glasses #facemask #covid19 @ Jersey City, New Jersey https://t.co/591fe9FaTU",-0.165,"My everyday struggle #glasses #facemask #covid19 @ Jersey City, New Jersey https://t.co/591fe9FaTU",New Jersey
716,❤❤ I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero!  https://t.co/8Cy7dVVG0g  #BillionShieldsChallenge #faceshield % https://t.co/NdAEH0V0il,0.0,❤❤ I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero!  https://t.co/8Cy7dVVG0g  #BillionShieldsChallenge #faceshield % https://t.co/NdAEH0V0il,New York
717,Would you like to help a billion people? I challenge you to #SaveTheWorld from #Coronavirus! Help your friends and neighbors recycle empty soda bottles into face shields and become a hero!  https://t.co/b5luv683Ov  #BillionShieldsChallenge #faceshield % https://t.co/lzoDPTnNMF,0.07575757575757576,Would you like to help a billion people? I challenge you to #SaveTheWorld from #Coronavirus! Help your friends and neighbors recycle empty soda bottles into face shields and become a hero!  https://t.co/b5luv683Ov  #BillionShieldsChallenge #faceshield % https://t.co/lzoDPTnNMF,New York
718,"Am so proud I won !!! Always representing El Paso, Texas !!!! VerizonWireless Callcenter  Working From Home!!! #pride🌈  #pridemonth2020  #proud2bvzw @ Fabens, Texas https://t.co/LXm6K8WWLI",0.0,"Am so proud I won !!! Always representing El Paso, Texas !!!! VerizonWireless Callcenter  Working From Home!!! #pride🌈  #pridemonth2020  #proud2bvzw @ Fabens, Texas https://t.co/LXm6K8WWLI",Texas
719,"Peace Chapter No. 146 - “Spreading ❤️ Love ❤️not Corona” @ Past Matron Katherine Brown’s home 🏠 our oldest but youngest member ❤️ and me ✌🏽 @ Atlanta, Georgia https://t.co/W4F5qqYa8o",-0.125,"Peace Chapter No. 146 - “Spreading ❤️ Love ❤️not Corona” @ Past Matron Katherine Brown’s home 🏠 our oldest but youngest member ❤️ and me ✌🏽 @ Atlanta, Georgia https://t.co/W4F5qqYa8o",Georgia
720,"Look at these dumb pricks!  with zero social distancing and no mask! ....Dumb... Dumb...Dumb! #covid19 #dumbmillennials #nextwave @ Redondo Beach, California https://t.co/2R8UaaVKvr",0.0,"Look at these dumb pricks!  with zero social distancing and no mask! ....Dumb... Dumb...Dumb! #covid19 #dumbmillennials #nextwave @ Redondo Beach, California https://t.co/2R8UaaVKvr",California
721,I challenge you to #SaveTheWorld❤ from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  Spanish https://t.co/Dzh14jOsuB  #BillionShieldsChallenge #faceshield % https://t.co/ipriHfwB28,0.0,I challenge you to #SaveTheWorld❤ from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  Spanish https://t.co/Dzh14jOsuB  #BillionShieldsChallenge #faceshield % https://t.co/ipriHfwB28,California
722,I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge #faceshield % https://t.co/iE2fW4058U,-0.0625,I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge #faceshield % https://t.co/iE2fW4058U,California
