,tweet,sentiment,tweet,location
653,"Happy dreams and happy kids. CoVid can’t keep us down. #lekcrew #sisters #MeetingEveryone #Zia #ducklipselfie #TitiPoofIdeaForTheWin #SocksVsMittens @ West Palm Beach, Florida https://t.co/ciQPA2rs8O",0.09166666666666667,"Sampling this 2012 St. Emilion Clos Dubreuil this evening with our British friend, Judith #bordeaux #socialdistancing #eveningwithfriends #donandjeff @ Victoria Park https://t.co/k1aSOeJFhQ",Florida
654,"Ohio state Rep. Nino Vitale is urging his constituents not to get tested for the coronavirus, flouting advice from health officials — and from another Republican lawmaker, Gov. Mike DeWine.
This is what happens when… https://t.co/Mn67FT66a3",0.25,"Alfredo-sage gnocchi. #gnocchi #sage #alfredosauce #chefathome #quarantine #irving #texas #dinner @ Irving, Texas https://t.co/EZNpDOhFtf",Texas
655,Sunset time #thefishhousemiami #bluesthursday #miami #socialdistancing #blues #livemusic #outdoordining yelpmiami miamiherald @SOBEWFF ❤️🐟🐟🐟🐟 rainesdarrell wdnaradio @ The Fish House Miami https://t.co/akHt8w9Ont,0.0,"Happy dreams and happy kids. CoVid can’t keep us down. #lekcrew #sisters #MeetingEveryone #Zia #ducklipselfie #TitiPoofIdeaForTheWin #SocksVsMittens @ West Palm Beach, Florida https://t.co/ciQPA2rs8O",Florida
656,My new least favorite work from home thing is when a coworker texts me “please call” and I call and THEY DON’T MOTHERFUCKING ANSWER.,0.0,"Ohio state Rep. Nino Vitale is urging his constituents not to get tested for the coronavirus, flouting advice from health officials — and from another Republican lawmaker, Gov. Mike DeWine.
This is what happens when… https://t.co/Mn67FT66a3",California
657,"Covid or not, real estate is still happening.  So happy for our clients who closed on this beautiful property in Almaden. Masks and all we still had fun finding their perfect property!  #01428934 #bayarearealestate… https://t.co/l5MwRrorAc",1.0,Sunset time #thefishhousemiami #bluesthursday #miami #socialdistancing #blues #livemusic #outdoordining yelpmiami miamiherald @SOBEWFF ❤️🐟🐟🐟🐟 rainesdarrell wdnaradio @ The Fish House Miami https://t.co/akHt8w9Ont,Florida
658,"Peleamos siempre por nuestras hijas!! Set it on fire 🔥 during Covid19!! I got you baby girl👧🏽🤗!! 
#rp @fiercebymitu @ Huntington Beach, California https://t.co/RQiSAXa0uv",0.8,My new least favorite work from home thing is when a coworker texts me “please call” and I call and THEY DON’T MOTHERFUCKING ANSWER.,Louisiana
659,Parking lot beer. - Drinking a Corona Extra by @GrupoModelo_MX @ Moler-Hollywood Beauty Academy  — https://t.co/fFOy8SwAsJ,0.0,"Covid or not, real estate is still happening.  So happy for our clients who closed on this beautiful property in Almaden. Masks and all we still had fun finding their perfect property!  #01428934 #bayarearealestate… https://t.co/l5MwRrorAc",California
660,"@Garrett_Archer Yeah but as always the details are in the enforcement.

And in counties like Pinal it won’t be enforced as a matter of policy from @PinalCSO, unless @sherifflamb1 has had a change of heart since his Covid-19 exposure, and suddenly remembers the 10th Amendment exists.",0.3025,"Peleamos siempre por nuestras hijas!! Set it on fire 🔥 during Covid19!! I got you baby girl👧🏽🤗!! 
#rp @fiercebymitu @ Huntington Beach, California https://t.co/RQiSAXa0uv",California
661,"Tonight’s COVID-19 dinner. Sweet Potato smothered with turkey chili and all the fixings. Guacamole, onions, cheese, cilantro and a dose of blood pressure medication. @ Neartown - Montrose https://t.co/dWOHf4qZ56",-0.78125,Parking lot beer. - Drinking a Corona Extra by @GrupoModelo_MX @ Moler-Hollywood Beauty Academy  — https://t.co/fFOy8SwAsJ,Ohio
662,"Some #bloomsnblossoms #friendsofinstagram pawsome_pupstars #community #neighborhood #walkingthedog #brooklyn #plantlife #brooklyn #covid_19 @ Brooklyn, New York https://t.co/u6zhs5G0Z5",0.25,"@Garrett_Archer Yeah but as always the details are in the enforcement.

And in counties like Pinal it won’t be enforced as a matter of policy from @PinalCSO, unless @sherifflamb1 has had a change of heart since his Covid-19 exposure, and suddenly remembers the 10th Amendment exists.",Arizona
663,"Interested in a job in Corona, CA? This could be a great fit. Click the link in our bio to apply: Operations Manager - Transportation (Supply Chain/Logistics) at Penske Truck Leasing #gopenskecareers #SupplyChain",-0.2,"Tonight’s COVID-19 dinner. Sweet Potato smothered with turkey chili and all the fixings. Guacamole, onions, cheese, cilantro and a dose of blood pressure medication. @ Neartown - Montrose https://t.co/dWOHf4qZ56",Texas
664,"Attending the Democrats of Walworth County first in-person meeting since Safer At Home at the Fairgrounds pavilion - we're outside, wearing masks, and practicing social distancing.  #GoBlue #votegaulke… https://t.co/6uAcb5SCi8",0.0,"Some #bloomsnblossoms #friendsofinstagram pawsome_pupstars #community #neighborhood #walkingthedog #brooklyn #plantlife #brooklyn #covid_19 @ Brooklyn, New York https://t.co/u6zhs5G0Z5",New York
665,"Prognosis: Negative! In this case, negative is good. Last week @thepegisin and I got tested for #covid19 at the SDCCU stadium. We made the appointment about a week ahead of time and arrived a little early for our… https://t.co/TjijK3OVjK",0.25,"Interested in a job in Corona, CA? This could be a great fit. Click the link in our bio to apply: Operations Manager - Transportation (Supply Chain/Logistics) at Penske Truck Leasing #gopenskecareers #SupplyChain",California
666,"Effective tomorrow, 7/10/20, Krave #kava #kratom tea bar in #Carrboro will be returning to its 10am-10pm schedule.This is due to new Orange County restrictions put in place to contain the spread of COVID-19.We… https://t.co/NPDhzidiTI",0.15625,"Attending the Democrats of Walworth County first in-person meeting since Safer At Home at the Fairgrounds pavilion - we're outside, wearing masks, and practicing social distancing.  #GoBlue #votegaulke… https://t.co/6uAcb5SCi8",Wisconsin
667,"On a corona-cation until further notice...🌊🤍 @ Lower Grand Lagoon, Florida https://t.co/268kO90Qks",0.2,"Prognosis: Negative! In this case, negative is good. Last week @thepegisin and I got tested for #covid19 at the SDCCU stadium. We made the appointment about a week ahead of time and arrived a little early for our… https://t.co/TjijK3OVjK",California
668,"Here’s the deal:

- For $20/hr, I’ll babysit your kids this fall and make sure they get their class work done. They’ll fail any math beyond Geometry, but who needs it anyway.

- For $100, I’ll do a 15-minute spot on your sports program and say that COVID killed Bama’s Dynasty®️.",-0.2714285714285714,"Effective tomorrow, 7/10/20, Krave #kava #kratom tea bar in #Carrboro will be returning to its 10am-10pm schedule.This is due to new Orange County restrictions put in place to contain the spread of COVID-19.We… https://t.co/NPDhzidiTI",North Carolina
669,"I’m just 1 person
I’m just 1 grade school parent 
I’m just 1 voice
This is one of the most difficult  decisions of my life. We are in a pandemic? Movie theaters are shut down, Broadway… https://t.co/pHuC1Y7O3z",0.5,"On a corona-cation until further notice...🌊🤍 @ Lower Grand Lagoon, Florida https://t.co/268kO90Qks",Florida
670,"salesforce helping with the Social Distancing efforts! Thank you for everything you do! #staysafe #covid19 #salesforce #lightningchampion @ Dunedin, Florida https://t.co/OhftPULpdI",0.00625,"Here’s the deal:

- For $20/hr, I’ll babysit your kids this fall and make sure they get their class work done. They’ll fail any math beyond Geometry, but who needs it anyway.

- For $100, I’ll do a 15-minute spot on your sports program and say that COVID killed Bama’s Dynasty®️.",Alabama
671,Day 9 in the new house. Bar Shelf painted with love and lots of whiskey. Housewarming party in 2025. A post-Covid soiree. Check your emails lol. @ East Falls https://t.co/0yw2MphfHl,0.0,"I’m just 1 person
I’m just 1 grade school parent 
I’m just 1 voice
This is one of the most difficult  decisions of my life. We are in a pandemic? Movie theaters are shut down, Broadway… https://t.co/pHuC1Y7O3z",California
672,Celebrating my #birthday. Wish I could I done more or traveled but freakin covid 🤦🏽‍♂️ it’s been real cool and chill hanging with friends though. thanks for all for the birthday wishes and love. Appreciate it! @… https://t.co/gUp2JCxYfg,0.0,"salesforce helping with the Social Distancing efforts! Thank you for everything you do! #staysafe #covid19 #salesforce #lightningchampion @ Dunedin, Florida https://t.co/OhftPULpdI",Florida
673,Just got a @handmdskincare parcel delivered and there really wasn’t a better time to receive their Hand Cleanser and Hand Sanitizer than now! My hands have taken a beating with home improvement projects and washing… https://t.co/9UWrVnXWGP,0.4814814814814815,Day 9 in the new house. Bar Shelf painted with love and lots of whiskey. Housewarming party in 2025. A post-Covid soiree. Check your emails lol. @ East Falls https://t.co/0yw2MphfHl,Pennsylvania
674,"Behind The scaffolding.

#reginaedelmanphoto #at #the #window #beautiful #afternoon #newyork #theocean ##atlantic #eastriver #hudsonriver #west #arm #covid19 #era #stayinside #if #possible… https://t.co/lkS4WO5cTD",0.30625,Celebrating my #birthday. Wish I could I done more or traveled but freakin covid 🤦🏽‍♂️ it’s been real cool and chill hanging with friends though. thanks for all for the birthday wishes and love. Appreciate it! @… https://t.co/gUp2JCxYfg,
675,"Hit workout #240 today. Took longer than I would have liked, but part of the new normal of working out and working from home. @strongapp @ Walden on Lake Houston https://t.co/HUHoHKWdiF",0.0,Just got a @handmdskincare parcel delivered and there really wasn’t a better time to receive their Hand Cleanser and Hand Sanitizer than now! My hands have taken a beating with home improvement projects and washing… https://t.co/9UWrVnXWGP,New Jersey
676,"Bloomfield Pulse Condolences to all of the families 

Essex County Coronavirus Cases
Updated: Thursday, July 9, 2020

• Social distancing, hand hygiene, and other steps to prevent infection must be followed at all… https://t.co/uksT8Gcbe6",0.0,"Behind The scaffolding.

#reginaedelmanphoto #at #the #window #beautiful #afternoon #newyork #theocean ##atlantic #eastriver #hudsonriver #west #arm #covid19 #era #stayinside #if #possible… https://t.co/lkS4WO5cTD",New York
677,There’s a lot of rooms at #eoc and we’re shooting in all of them 😂 #production #covid19 @ Downtown Los Angeles https://t.co/kvEnKyZLTQ,0.0,"Hit workout #240 today. Took longer than I would have liked, but part of the new normal of working out and working from home. @strongapp @ Walden on Lake Houston https://t.co/HUHoHKWdiF",Texas
678,"Don't forget, early voting in Texas ends tomorrow. It was easy, no long line, social distancing markers, friendly and quick. 
#getoutandvote #votingthemout 

P.S. Breonna Taylor's murders are still on administrative… https://t.co/TeRn2xaGeK",0.3340909090909091,"Bloomfield Pulse Condolences to all of the families 

Essex County Coronavirus Cases
Updated: Thursday, July 9, 2020

• Social distancing, hand hygiene, and other steps to prevent infection must be followed at all… https://t.co/uksT8Gcbe6",New Jersey
679,He loves me. I'm not embarrassing at all. @ Gracie Barra Corona Brazilian Jiu-Jitsu Martial Arts https://t.co/cqvCsObmGA,0.4583333333333333,There’s a lot of rooms at #eoc and we’re shooting in all of them 😂 #production #covid19 @ Downtown Los Angeles https://t.co/kvEnKyZLTQ,California
680,"Small businesses has suffered badly from this pandemic! Did y’all know that Mr. B’s in Royal Oak is possibly closed because they couldn’t pay the $4,000 rent? Imagine all the other businesses that will close because… https://t.co/5lDItTqLk5",0.0,"Don't forget, early voting in Texas ends tomorrow. It was easy, no long line, social distancing markers, friendly and quick. 
#getoutandvote #votingthemout 

P.S. Breonna Taylor's murders are still on administrative… https://t.co/TeRn2xaGeK",Texas
681,How to Covid. https://t.co/4RXBQYiGKa,0.5380952380952381,He loves me. I'm not embarrassing at all. @ Gracie Barra Corona Brazilian Jiu-Jitsu Martial Arts https://t.co/cqvCsObmGA,California
682,"We’re open! 🌮🥗🍔🍸🥃 Outdoor Patio dining and Delivery only.  We’re not taking reservations as of right now, and have a strict social distancing policy.  Please wear your masks and we will be taking your temperature… https://t.co/XwC0tqJ4as",0.3340909090909091,"Small businesses has suffered badly from this pandemic! Did y’all know that Mr. B’s in Royal Oak is possibly closed because they couldn’t pay the $4,000 rent? Imagine all the other businesses that will close because… https://t.co/5lDItTqLk5",Michigan
683,"All along, I was exclusively looking for a remote position, not just because of the coronavirus pandemic, but because I missed working from home. 

I had interviewed for a few positions local to here, but I always preferred a (permanent, not temporary) remote job. 

10/n",0.3340909090909091,How to Covid. https://t.co/4RXBQYiGKa,Florida
684,"Lmfaoooooo 
#dead #quarantine #Coronavirus @ New York, New York https://t.co/0PHwoxg6qr",0.13636363636363635,"We’re open! 🌮🥗🍔🍸🥃 Outdoor Patio dining and Delivery only.  We’re not taking reservations as of right now, and have a strict social distancing policy.  Please wear your masks and we will be taking your temperature… https://t.co/XwC0tqJ4as",California
685,It’s not Hawaii (thanks COVID-19 👎🏾) but I’m with my center of everything and grateful for these opportunities to make memories!  #BalogunFamilyFun #ThankfulAndSafe #BlessedBeyondMeasure… https://t.co/PBzEuDPBqz,0.09444444444444444,"All along, I was exclusively looking for a remote position, not just because of the coronavirus pandemic, but because I missed working from home. 

I had interviewed for a few positions local to here, but I always preferred a (permanent, not temporary) remote job. 

10/n",Pennsylvania
686,"#SocialDistancing is the new way of life.... If you gonna be outside, please wear your mask! @ Freeport, New York https://t.co/2CtDLHHoYC",0.2037878787878788,"Lmfaoooooo 
#dead #quarantine #Coronavirus @ New York, New York https://t.co/0PHwoxg6qr",New York
687,"Couldn’t eat at a brick &amp; mortar due to COVID, so I said “wine” not and ordered a bottle from my friends over at sourdoughsofsomerset brickandmortarwines Homemade dressing, fresh basil, a summer supper… https://t.co/P4F2flSXot",0.25,It’s not Hawaii (thanks COVID-19 👎🏾) but I’m with my center of everything and grateful for these opportunities to make memories!  #BalogunFamilyFun #ThankfulAndSafe #BlessedBeyondMeasure… https://t.co/PBzEuDPBqz,Texas
688,"My last night cooking bacalaito and eggplant in my pennhouse, Saturday back to reality. For sure dealing with Covid-19 has been a life experience that I will never forget. @ Times Square,… https://t.co/JpVhu75lym",0.3787878787878787,"#SocialDistancing is the new way of life.... If you gonna be outside, please wear your mask! @ Freeport, New York https://t.co/2CtDLHHoYC",New York
689,"So far it was not all a dream. #art #streetart #signsofthetimes #fightwithart #community #neighborhood #walkingthedog #brooklyn #covid_19 #blacklivesmatter #blackownedrestaurant @ Brooklyn, New York https://t.co/3l34NcixkW",-0.1875,"Couldn’t eat at a brick &amp; mortar due to COVID, so I said “wine” not and ordered a bottle from my friends over at sourdoughsofsomerset brickandmortarwines Homemade dressing, fresh basil, a summer supper… https://t.co/P4F2flSXot",Tennessee
690,Dinner.... Punjabi chicken over rice ☝🏽😋 #workfromhome  #financialprofessional #supersinghs🙏🏽🕉🇺🇸 @ Kew Gardens https://t.co/bxeUdNKngB,-0.06666666666666668,"My last night cooking bacalaito and eggplant in my pennhouse, Saturday back to reality. For sure dealing with Covid-19 has been a life experience that I will never forget. @ Times Square,… https://t.co/JpVhu75lym",New York
691,Bear has discoverexd how to #flattenthecurve⚠️ .  Watch reports upside down.  There...that's much better! #wewillgetthroughthis #dogs #springerpuppy @ Paws for Christ https://t.co/68Yr948Dh8,0.2,"So far it was not all a dream. #art #streetart #signsofthetimes #fightwithart #community #neighborhood #walkingthedog #brooklyn #covid_19 #blacklivesmatter #blackownedrestaurant @ Brooklyn, New York https://t.co/3l34NcixkW",New York
692,"I said I wanted to fly on my birthday so @gregariouslynch took me to an overlook. #mybirthday🎂 #quarantinebirthday #pandemicbirthday 
.
.
.
.
.
#pandemic #newnormal #birthday #cumpleaños #mountbadenpowell… https://t.co/o0ybX5U0v3",-0.05185185185185186,Dinner.... Punjabi chicken over rice ☝🏽😋 #workfromhome  #financialprofessional #supersinghs🙏🏽🕉🇺🇸 @ Kew Gardens https://t.co/bxeUdNKngB,New York
693,"“COVERT-19“ IS A SMOKESCREEN TO HIDE WHAT LAYS BEHIND THE THEIR NWO AGENDA.
Look at how intricate the wheels are.  NOTICE HOW COVID LINKS TO EVERY SINGLE WHEEL. THAT IS BECAUSE COVID IS THE GATEWAY TO THIS NEW WORLD… https://t.co/23i0xDx8Qp",0.05208333333333333,Bear has discoverexd how to #flattenthecurve⚠️ .  Watch reports upside down.  There...that's much better! #wewillgetthroughthis #dogs #springerpuppy @ Paws for Christ https://t.co/68Yr948Dh8,Virginia
694,"“COVERT-19“ IS A SMOKESCREEN TO HIDE WHAT LAYS BEHIND THE THEIR NWO AGENDA.
Look at how intricate the wheels are.  NOTICE HOW COVID LINKS TO EVERY SINGLE WHEEL. THAT IS BECAUSE COVID IS THE GATEWAY TO THIS NEW WORLD… https://t.co/WXuScymjV3",0.4787878787878788,"I said I wanted to fly on my birthday so @gregariouslynch took me to an overlook. #mybirthday🎂 #quarantinebirthday #pandemicbirthday 
.
.
.
.
.
#pandemic #newnormal #birthday #cumpleaños #mountbadenpowell… https://t.co/o0ybX5U0v3",California
695,Perfecting that #socialdistancing thing. #socialdistancing2020 #barbershop #ocbarbershop #714 #freshfades #fadeitbarbershopoc #fadeitbarbershopmag @ Fade It Barber Shop https://t.co/pKxrFlgMkX,0.4125,"“COVERT-19“ IS A SMOKESCREEN TO HIDE WHAT LAYS BEHIND THE THEIR NWO AGENDA.
Look at how intricate the wheels are.  NOTICE HOW COVID LINKS TO EVERY SINGLE WHEEL. THAT IS BECAUSE COVID IS THE GATEWAY TO THIS NEW WORLD… https://t.co/23i0xDx8Qp",California
696,"Embracing this ""new normal"" tonight:

.

.

#photography #atthedrivein #movie #bw #blackandwhite #chicagophotographer #socialdistancing #covid19 @ Seatgeek Stadium https://t.co/aUunYeQzE3",0.15,"“COVERT-19“ IS A SMOKESCREEN TO HIDE WHAT LAYS BEHIND THE THEIR NWO AGENDA.
Look at how intricate the wheels are.  NOTICE HOW COVID LINKS TO EVERY SINGLE WHEEL. THAT IS BECAUSE COVID IS THE GATEWAY TO THIS NEW WORLD… https://t.co/WXuScymjV3",California
697,Corona CA Thu Jul 9th PM Forecast: TONIGHT Clear Lo 62 FRIDAY Mostly Sunny Hi 100,0.21666666666666667,Perfecting that #socialdistancing thing. #socialdistancing2020 #barbershop #ocbarbershop #714 #freshfades #fadeitbarbershopoc #fadeitbarbershopmag @ Fade It Barber Shop https://t.co/pKxrFlgMkX,California
698,"🔥Tire Flips &amp; Amazing Skies 🌤 

💥 This was after the Total Body HIIT Session. Awesome work @klass_of_1908 I see you!!! Reaching New Heights and Killing New Goals during this crazy COVID-19 pandemic. 💪🏾… https://t.co/fZUZqjiCOQ",0.8,"Embracing this ""new normal"" tonight:

.

.

#photography #atthedrivein #movie #bw #blackandwhite #chicagophotographer #socialdistancing #covid19 @ Seatgeek Stadium https://t.co/aUunYeQzE3",Illinois
699,Been one heck of a summer...thanks COVID!! @ The Clubhouse All Sports Training Facility https://t.co/wcsXkVbic4,-0.3375,Corona CA Thu Jul 9th PM Forecast: TONIGHT Clear Lo 62 FRIDAY Mostly Sunny Hi 100,California
700,"2016 U.S. Olympian Mikaela Mayer (12-0, 5 KOs) will make her return to the ring against Helen Joseph (17-4-2, 10 KOs) on July 14.🥊
-
-
“After having two fights canceled because of the COVID-19 pandemic, I am… https://t.co/ulVtZJqk61",0.0,"🔥Tire Flips &amp; Amazing Skies 🌤 

💥 This was after the Total Body HIIT Session. Awesome work @klass_of_1908 I see you!!! Reaching New Heights and Killing New Goals during this crazy COVID-19 pandemic. 💪🏾… https://t.co/fZUZqjiCOQ",Texas
701,"Serving those who are going through so much. #thankful #grateful #hope #bekind #makeadifference #covid19 #love #faith @ Redding, California https://t.co/iZoj9m85sm",0.0,Been one heck of a summer...thanks COVID!! @ The Clubhouse All Sports Training Facility https://t.co/wcsXkVbic4,Florida
702,#LiveStreamMusic -Wolff Rock the Lockdown !! https://t.co/LEbfFmvSkX #Rock #Alternative,0.3333333333333333,"2016 U.S. Olympian Mikaela Mayer (12-0, 5 KOs) will make her return to the ring against Helen Joseph (17-4-2, 10 KOs) on July 14.🥊
-
-
“After having two fights canceled because of the COVID-19 pandemic, I am… https://t.co/ulVtZJqk61",Nevada
703,"Loving adding color to the house in summer! Now when I find myself working from home, I find that having a positive and bright surrounding really makes a huge difference in keeping morale up! Are any of you still… https://t.co/rlTKKmd4xF",-0.2055555555555556,"Serving those who are going through so much. #thankful #grateful #hope #bekind #makeadifference #covid19 #love #faith @ Redding, California https://t.co/iZoj9m85sm",California
704,"Tonight's meal from Bread &amp; Salt: mortadella sandwich and a stew-like mix of squash, tomatoes, and potatoes. Not pictured: tiramisu for dessert. Pre-COVID, I wished I could get food from B&amp;S more often. This is one… https://t.co/SFtrnwCq00",-0.1,#LiveStreamMusic -Wolff Rock the Lockdown !! https://t.co/LEbfFmvSkX #Rock #Alternative,Tennessee
705,Congratulations to all the students who graduated from Deal School tonight. The staff did a great job conducting the ceremony outdoors to conform with social distancing guidelines. Congratulations and Good Luck! @… https://t.co/iqhOfIgUR6,0.0,"Loving adding color to the house in summer! Now when I find myself working from home, I find that having a positive and bright surrounding really makes a huge difference in keeping morale up! Are any of you still… https://t.co/rlTKKmd4xF",Maryland
706,"Amazing day on the river. One beer. Three limes. One ripped back. garrettplong has some serious guide game. #flyfishing #refugefoundation #montana #bighornriver #corona @ Saint Xavier, Montana https://t.co/dW0cjGkBwE",0.0,"Tonight's meal from Bread &amp; Salt: mortadella sandwich and a stew-like mix of squash, tomatoes, and potatoes. Not pictured: tiramisu for dessert. Pre-COVID, I wished I could get food from B&amp;S more often. This is one… https://t.co/SFtrnwCq00",New Jersey
707,"Satisfied family/customer
#facemasksforsale
#blackownedbusiness 
#blackownedbusiness 
#smallbusinessowners 
#covid19 
#handcrafted @ Gary, Indiana https://t.co/SmJkUVioRe",0.25,Congratulations to all the students who graduated from Deal School tonight. The staff did a great job conducting the ceremony outdoors to conform with social distancing guidelines. Congratulations and Good Luck! @… https://t.co/iqhOfIgUR6,New Jersey
708,"Before &amp; after today’s procedure - surgery in age of Covid is weird for sure. Thanks to my supportive wife, her parents who are here to watch the kids and the health care workers who continue to put themselves in… https://t.co/ZxcIT17P72",0.0875,"Amazing day on the river. One beer. Three limes. One ripped back. garrettplong has some serious guide game. #flyfishing #refugefoundation #montana #bighornriver #corona @ Saint Xavier, Montana https://t.co/dW0cjGkBwE",Montana
709,"#vinyl #thursday #socialdistancing #isaachayes #hotbutteredsoul #walkonby #hyperbolicsyllabicsesquedalymistic #onewoman #bythetimeigettophoenix #barkays #stax #records #photooftheday @ Playa Del Rey, California https://t.co/22Odi9fbw8",0.16666666666666666,"Satisfied family/customer
#facemasksforsale
#blackownedbusiness 
#blackownedbusiness 
#smallbusinessowners 
#covid19 
#handcrafted @ Gary, Indiana https://t.co/SmJkUVioRe",Indiana
710,"Does everyone remember that color coded travel threat chart we had in 2001? This reminds me of that chart #ktla5news #losangeles #threatlevel #covid19 @ Moreno Valley, California https://t.co/MzJYbInVBa",0.11818181818181818,"Before &amp; after today’s procedure - surgery in age of Covid is weird for sure. Thanks to my supportive wife, her parents who are here to watch the kids and the health care workers who continue to put themselves in… https://t.co/ZxcIT17P72",Pennsylvania
711,"Protesters in Miami march to Jackson Memorial Hospital (@jacksonhealth) on 4th of July and donate medical supplies for protection against COVID-19. 7/4/20
•
#blacklivesmatter #4thofjuly #pandemic #miamiprotest… https://t.co/6RgGtK536I",-0.6,"#vinyl #thursday #socialdistancing #isaachayes #hotbutteredsoul #walkonby #hyperbolicsyllabicsesquedalymistic #onewoman #bythetimeigettophoenix #barkays #stax #records #photooftheday @ Playa Del Rey, California https://t.co/22Odi9fbw8",California
712,Someone’s fulfilling lockdown project in my neighbourhood was turning this rock into a block of cheese - for the starving NYC subway rats obviously because no scraps on subway tracks   - and I’m all over it.… https://t.co/hPt2tZXYed,0.23472222222222225,"Does everyone remember that color coded travel threat chart we had in 2001? This reminds me of that chart #ktla5news #losangeles #threatlevel #covid19 @ Moreno Valley, California https://t.co/MzJYbInVBa",California
713,"Trying this outdoor beveraging shit! 
#OutdoorDining #COVID19 #coronavirus #AdultBeverages @ Cornerstone Tavern https://t.co/ejSfFXHfuf",0.8,"Protesters in Miami march to Jackson Memorial Hospital (@jacksonhealth) on 4th of July and donate medical supplies for protection against COVID-19. 7/4/20
•
#blacklivesmatter #4thofjuly #pandemic #miamiprotest… https://t.co/6RgGtK536I",Florida
714,"Looking 👁 at the glass half full, the Pandemic like a lot of other folks afforded me some extra time to spend with Family, definitely a blessing 🙏🏾 @ Glen Burnie, Maryland https://t.co/GrNx1Msl11",0.3,Someone’s fulfilling lockdown project in my neighbourhood was turning this rock into a block of cheese - for the starving NYC subway rats obviously because no scraps on subway tracks   - and I’m all over it.… https://t.co/hPt2tZXYed,New York
715,"Quarantine, Day 116: early evening walk and came across these two. Narration from the amygdala of my brain. When can I just grab a pint at the pub like a normal person? #quarantine #day116 #bunny #doublebunny… https://t.co/R7xUxNsUfF",0.0,"Trying this outdoor beveraging shit! 
#OutdoorDining #COVID19 #coronavirus #AdultBeverages @ Cornerstone Tavern https://t.co/ejSfFXHfuf",New York
716,"Today’s #poemoftheday is by Friends of the San Francisco Public Library board member Michael Warr. Every day during the COVID-19 pandemic, San Francisco Poet Laureate Kim Shuck curates a daily poem. Read the archive… https://t.co/Rts5Qtvcbz",-0.11168831168831167,"Looking 👁 at the glass half full, the Pandemic like a lot of other folks afforded me some extra time to spend with Family, definitely a blessing 🙏🏾 @ Glen Burnie, Maryland https://t.co/GrNx1Msl11",Maryland
717,"Out of the ashes of this tragedy (COVID), we shall rise to greet the dawning of a new era! @ Festival of the Lion King https://t.co/bFxHRYhvdV",-0.11168831168831167,"Quarantine, Day 116: early evening walk and came across these two. Narration from the amygdala of my brain. When can I just grab a pint at the pub like a normal person? #quarantine #day116 #bunny #doublebunny… https://t.co/R7xUxNsUfF",New York
718,Any professional sports team need an athlete #coronavirus #covid #corona #stayhome #quarantine #lockdown #socialdistancing #staysafe #virus #rus #coronav #stayathome #love #a #pandemic #quedateencasa #o #cuarentena… https://t.co/3e6HRTFTA9,0.0,"Today’s #poemoftheday is by Friends of the San Francisco Public Library board member Michael Warr. Every day during the COVID-19 pandemic, San Francisco Poet Laureate Kim Shuck curates a daily poem. Read the archive… https://t.co/Rts5Qtvcbz",California
719,"@citizencope since #covid19 we’ve all found ways to cope (pun intended) and in doing so retained our sense of connection to those musicians we cherish the most. You sir, are one of those artists for me. I am… https://t.co/DRGzawuJVS",0.1431818181818182,"Out of the ashes of this tragedy (COVID), we shall rise to greet the dawning of a new era! @ Festival of the Lion King https://t.co/bFxHRYhvdV",Florida
720,"Lifted the tailgate and had a no dining in COVID style lunch this afternoon. 70 degrees and a nice breeze under the shade tree. No flies, still blows my mind. Ezell’s Famous Chicken in Federal Way. Before you ask,… https://t.co/CwJENN4V2X",0.0,Any professional sports team need an athlete #coronavirus #covid #corona #stayhome #quarantine #lockdown #socialdistancing #staysafe #virus #rus #coronav #stayathome #love #a #pandemic #quedateencasa #o #cuarentena… https://t.co/3e6HRTFTA9,Florida
721,QUARANTINE DAY 116!!! Thursday workout 🏋🏼‍♀️ done. Time to get some goodies at the store and bunker down at home 💪🏼#safeathome #quarentena #quarantine #stayhome #quedateencasa #fiqueemcasa 😃  #jetsocialite #menover40… https://t.co/h2Fo5wY3ra,0.3,"@citizencope since #covid19 we’ve all found ways to cope (pun intended) and in doing so retained our sense of connection to those musicians we cherish the most. You sir, are one of those artists for me. I am… https://t.co/DRGzawuJVS",New York
722,are you the kind of mom that rubs the sunscreen in or doesn’t?! 😅 love this boy so much. ❤️ he made me a mother and shows me how to a better one every single day. the silver lining of this COVID madness is the extra… https://t.co/wkpbya5X65,0.08227272727272728,"Lifted the tailgate and had a no dining in COVID style lunch this afternoon. 70 degrees and a nice breeze under the shade tree. No flies, still blows my mind. Ezell’s Famous Chicken in Federal Way. Before you ask,… https://t.co/CwJENN4V2X",Washington
723,"I can’t wait to do this again 🎶🥺🥳  This is a pre-pandemic shot from the 3rd Street Stage singing with @zowiebowie 🎶🥳
.
.
.
.
.
.
.
#vegaslife #singer #vegasstrong #fremont #femaleArtist #unsignedhype #zowiebowie… https://t.co/eOAP7ANSf8",0.21212121212121207,QUARANTINE DAY 116!!! Thursday workout 🏋🏼‍♀️ done. Time to get some goodies at the store and bunker down at home 💪🏼#safeathome #quarentena #quarantine #stayhome #quedateencasa #fiqueemcasa 😃  #jetsocialite #menover40… https://t.co/h2Fo5wY3ra,California
